variable,domain,description,unit,mean_CSE,sd_CSE,mean_SB,sd_SB,mean_NCD,sd_NCD,mean_AUB,sd_AUB
l_SOL1,Soil,Derived saturated water content (volumetric fraction) [minimum],v%,40.108545034642034,1.4059219850957323,40.04347826086956,0.8294924459366456,41.359375,1.3376974709587828,39.6271186440678,0.963082427180019
l_SOL10,Soil,Clay fraction by weight (<0.0002 mm) [maximum],w%,29.369515011547342,5.179839300683794,27.360869565217392,4.937623062901489,34.4375,3.313632256325184,27.0,4.343048349433523
l_SOL11,Soil,Clay fraction by weight (<0.0002 mm) [mean],w%,27.70167713625866,5.098183515189061,25.730363913043472,4.864677783174018,32.7077578125,3.5673959447035317,25.613206779661017,4.301519272699069
l_SOL12,Soil,Clay fraction by weight (<0.0002 mm) [sd],w%,1.0422288683602772,0.7058762370030703,0.909143043478261,0.4186580573839836,0.9759281249999999,0.6702506116155595,0.8720016949152541,0.4318755446092781
l_SOL13,Soil,Sand fraction by weight (0.05–2 mm) [minimum],w%,34.39953810623557,6.308408539772838,38.23913043478261,6.571689920474039,29.9375,4.892089500667346,35.11864406779661,4.709069553614936
l_SOL14,Soil,Sand fraction by weight (0.05–2 mm) [maximum],w%,39.16859122401848,6.45402057446139,42.88260869565217,6.441483472166547,34.0,5.63436169819011,39.813559322033896,4.655269821696647
l_SOL15,Soil,Sand fraction by weight (0.05–2 mm) [mean],w%,36.702984757505774,6.250116301428922,40.576696086956524,6.4439343454658635,31.990246875000004,5.174731135565104,37.375930508474575,4.62563454555731
l_SOL16,Soil,Sand fraction by weight (0.05–2 mm) [sd],w%,1.3949826789838335,0.8230994920118793,1.3201126086956525,0.6611980150967164,1.1750140625,0.6178854822409945,1.3516457627118643,0.5493610552965722
l_SOL17,Soil,Silt fraction by weight (0.0002–0.05 mm) [minimum],w%,33.98614318706697,3.0489512689712037,32.16086956521739,2.668797405180726,33.859375,3.4908823985684365,35.11864406779661,2.6528107784575226
l_SOL18,Soil,Silt fraction by weight (0.0002–0.05 mm) [maximum],w%,37.32332563510393,3.1676659282613997,35.36086956521739,2.758906043947799,36.75,3.295017884191656,38.79661016949152,2.9348069372967514
l_SOL19,Soil,Silt fraction by weight (0.0002–0.05 mm) [mean],w%,35.62813187066974,3.0543468751746765,33.72403782608696,2.6361216484816303,35.3136859375,3.2564889428460333,36.991354237288135,2.749681629992451
l_SOL2,Soil,Derived saturated water content (volumetric fraction) [maximum],v%,41.37413394919169,1.6938001736664137,41.19565217391305,1.0494241552051282,42.78125,1.821117309227567,40.94915254237288,1.1359900560146268
l_SOL20,Soil,Silt fraction by weight (0.0002–0.05 mm) [sd],w%,0.9966729792147806,0.492344065213134,0.9529734782608696,0.4143416763397582,0.8636546875,0.3998612711530772,1.0376677966101693,0.35752779946926816
l_SOL21,Soil,Coarse fragments by volume (>2 mm) [minimum],v%,10.090069284064665,5.182209439140271,13.230434782608695,4.566245510637128,5.4375,3.5226027534665554,13.084745762711865,5.608762035617131
l_SOL22,Soil,Coarse fragments by volume (>2 mm) [maximum],v%,14.069284064665126,6.202583369731711,18.33478260869565,5.698088907821897,8.84375,4.765013865966933,18.06779661016949,7.126600018240696
l_SOL23,Soil,Coarse fragments by volume (>2 mm) [mean],v%,11.915188914549653,5.456878944291744,15.598768260869566,4.862088704334131,7.0732375,3.9711303968029936,15.260393220338981,6.339332603996352
l_SOL24,Soil,Coarse fragments by volume (>2 mm) [sd],v%,1.1676122401847577,0.7478028900229541,1.4615017391304348,0.8209221237560062,1.042525,0.6959247968402497,1.4691983050847457,0.7726404482283186
l_SOL25,Soil,Bulk density of the fine earth fraction (< 2 mm) [minimum],kg/m³,1460.5958429561201,52.97676535863784,1466.495652173913,43.51366274680496,1433.515625,54.82091831880838,1465.3050847457628,46.133709059977235
l_SOL26,Soil,Bulk density of the fine earth fraction (< 2 mm) [maximum],kg/m³,1497.027713625866,41.819156169985725,1499.5782608695652,35.17467896982629,1472.125,37.27312321614214,1503.0677966101696,37.16452906903889
l_SOL27,Soil,Bulk density of the fine earth fraction (< 2 mm) [mean],kg/m³,1479.641639491917,45.3969111522029,1483.8693682608696,37.84041773698364,1453.074603125,46.68848351061811,1485.0756186440678,42.04733569065847
l_SOL28,Soil,Bulk density of the fine earth fraction (< 2 mm) [sd],kg/m³,10.364771362586605,7.668053505246097,9.207831304347827,5.559850300235114,10.3985046875,7.280249665818085,11.196494915254238,7.000803983815095
l_SOL29,Soil,Cation exchange capacity of the fine earth fraction  (< 2 mm) [minimum],cmolc/kg,17.97228637413395,3.25308522950024,19.530434782608694,2.3131359803119445,18.140625,2.4872193149448885,16.593220338983052,1.8673108459603782
l_SOL3,Soil,Derived saturated water content (volumetric fraction) [mean],v%,40.720757043879914,1.4451068505613658,40.607592608695654,0.8538418821066659,42.06628125,1.5782850004039195,40.28229830508475,1.0490324276720062
l_SOL30,Soil,Cation exchange capacity of the fine earth fraction  (< 2 mm) [maximum],cmolc/kg,21.08314087759815,3.7941862594384097,22.456521739130434,2.6589760788196193,21.015625,2.8255758648909017,19.050847457627118,1.8884743779913002
l_SOL31,Soil,Cation exchange capacity of the fine earth fraction  (< 2 mm) [mean],cmolc/kg,19.398127482678984,3.2674596231327993,20.89201086956522,2.372262565332296,19.4781046875,2.4607164900214316,17.743089830508474,1.7443142706296892
l_SOL32,Soil,Cation exchange capacity of the fine earth fraction  (< 2 mm) [sd],cmolc/kg,0.9195076212471132,0.6545782801715451,0.8703391304347826,0.3739041821297105,0.8115625,0.4900754582326121,0.7446898305084746,0.26569253146091387
l_SOL33,Soil,"Cumulative probability of Histosols (soils with high organic matter) occurrence (WRB, USDA) [minimum]",%,0.6166281755196305,0.8584550576259454,0.3130434782608696,0.5507472873474726,0.34375,0.5409794175000839,0.6271186440677966,0.7404170559322437
l_SOL34,Soil,"Cumulative probability of Histosols (soils with high organic matter) occurrence (WRB, USDA) [maximum]",%,2.0900692840646653,1.403935686509636,1.4869565217391305,0.9966337875058854,1.828125,1.0473653643066523,2.016949152542373,0.8405975998991227
l_SOL35,Soil,"Cumulative probability of Histosols (soils with high organic matter) occurrence (WRB, USDA) [mean]",%,1.2671344110854506,1.0267760990754415,0.8435126086956523,0.7123904452154124,1.0078734375,0.6817462070818845,1.314313559322034,0.7068472862081819
l_SOL36,Soil,"Cumulative probability of Histosols (soils with high organic matter) occurrence (WRB, USDA)",%,0.4904584295612009,0.2794781839516914,0.3837499999999999,0.2641222853860585,0.4785625,0.26728932513913334,0.4601406779661017,0.213750746817525
l_SOL37,Soil,Soil organic carbon content in ‰ [minimum],g/kg,11.120092378752886,5.357962920561601,10.356521739130434,5.627740561842118,12.5625,4.242172998126284,10.101694915254237,5.040165963517598
l_SOL38,Soil,Soil organic carbon content in ‰ [maximum],g/kg,18.59584295612009,11.330705630559432,17.104347826086958,10.47715244577163,20.703125,9.950161022067903,16.559322033898304,7.730974838028533
l_SOL39,Soil,Soil organic carbon content in ‰ [mean],g/kg,14.247319399538105,7.10305216707817,13.181609565217391,7.142242392111947,15.7183140625,5.285855964527941,13.209598305084745,6.644251955417256
l_SOL4,Soil,Derived saturated water content (volumetric fraction) [sd],v%,0.42238013856812934,0.28475202308483555,0.39739217391304343,0.21673207158959074,0.44749374999999997,0.2535478883886616,0.4643118644067797,0.24838447261477364
l_SOL40,Soil,Soil organic carbon content in ‰ [sd],g/kg,2.130040415704388,2.531270642770297,1.8976078260869564,1.706779503549774,2.2790687500000004,2.6510063160202697,1.9151796610169491,1.2442437288652786
l_SOL41,Soil,"Soil pH in H2O and KCl solution, multiplied by 10 (pH in H2O x 10) [minimum]",pH,61.147806004618936,4.639439525462834,65.24782608695652,5.00867104594403,60.953125,4.064674326554636,59.559322033898304,3.3024086634929106
l_SOL42,Soil,"Soil pH in H2O and KCl solution, multiplied by 10 (pH in H2O x 10) [maximum]",pH,64.05311778290994,4.586559039382708,68.18260869565218,5.285033013238019,63.96875,4.257463101835653,62.40677966101695,3.379035998358094
l_SOL44,Soil,"Soil pH in H2O and KCl solution, multiplied by 10 (pH in H2O x 10) [sd]",pH,0.8589953810623556,0.4578958160017947,0.8832539130434782,0.5759760713866061,0.9215578125000001,0.49647581433913807,0.8502220338983051,0.3832994629519329
l_SOL45,Soil,Soil acidity (WRB class-based) [minimum],pH,0.812933025404157,0.47591912793809305,0.4826086956521739,0.5007873049657763,0.859375,0.35038244411336755,0.9830508474576272,0.2931120430547883
l_SOL46,Soil,Soil acidity (WRB class-based) [maximum],pH,1.0069284064665127,0.4639285115661514,0.6739130434782609,0.4790067883888227,0.96875,0.17536809360305042,1.0847457627118644,0.3845344517644745
l_SOL47,Soil,Soil acidity (WRB class-based) [mean],pH,0.9104586605080832,0.42483823236687496,0.5830291304347825,0.46631353235538364,0.930259375,0.21699090736472865,1.032142372881356,0.3040112459372868
l_SOL48,Soil,Soil acidity (WRB class-based) [sd],pH,0.06830438799076213,0.14853434134705948,0.06776434782608697,0.1504016306885164,0.0437609375,0.12990359260057327,0.039852542372881355,0.12205266437630889
